,image,image_participant_id,setting,mturk_participant_id,estimated_height_cm,actual_height_cm,estimated_weight_kg,actual_weight_kg
2889,560130,7579,1,206,180.34,192.5,77.11,87.55
2890,560130,7579,1,210,187.96,192.5,82.55,87.55
2891,560130,7579,1,216,165.1,192.5,63.5,87.55
2892,530568,5741,1,0,177.8,167.0,74.84,79.0
2893,530568,5741,1,23,172.72,167.0,74.84,79.0
2894,530568,5741,1,46,167.64,167.0,68.04,79.0
2895,530568,5741,1,60,195.58,167.0,72.57,79.0
2896,530568,5741,1,66,157.48,167.0,56.7,79.0
2897,530568,5741,1,88,167.64,167.0,54.43,79.0
2898,530568,5741,1,102,170.18,167.0,63.5,79.0
2899,530568,5741,1,108,167.64,167.0,68.04,79.0
2900,530568,5741,1,113,167.64,167.0,79.38,79.0
2901,530568,5741,1,129,170.18,167.0,59.87,79.0
2902,530568,5741,1,140,167.64,167.0,71.21,79.0
2903,530568,5741,1,146,190.5,167.0,81.65,79.0
2904,530568,5741,1,162,167.64,167.0,61.23,79.0
2905,530568,5741,1,166,160.02,167.0,59.87,79.0
2906,530568,5741,1,173,172.72,167.0,68.04,79.0
2907,530568,5741,1,184,167.64,167.0,68.95,79.0
2908,530568,5741,1,191,177.8,167.0,65.77,79.0
2909,530568,5741,1,206,165.1,167.0,62.14,79.0
2910,530568,5741,1,210,170.18,167.0,68.04,79.0
2911,530568,5741,1,216,170.18,167.0,77.11,79.0
2912,615835,1964,1,0,180.34,153.0,61.23,48.5
2913,615835,1964,1,23,187.96,153.0,68.95,48.5
2914,615835,1964,1,46,175.26,153.0,61.23,48.5
2915,615835,1964,1,60,195.58,153.0,54.43,48.5
2916,615835,1964,1,66,162.56,153.0,54.43,48.5
2917,615835,1964,1,88,167.64,153.0,54.43,48.5
2918,615835,1964,1,102,165.1,153.0,63.5,48.5
2919,615835,1964,1,108,170.18,153.0,63.5,48.5
2920,615835,1964,1,113,162.56,153.0,58.06,48.5
2921,615835,1964,1,129,170.18,153.0,54.43,48.5
2922,615835,1964,1,140,167.64,153.0,65.77,48.5
2923,615835,1964,1,146,193.04,153.0,72.57,48.5
2924,615835,1964,1,162,172.72,153.0,45.81,48.5
2925,615835,1964,1,166,160.02,153.0,54.43,48.5
2926,615835,1964,1,173,167.64,153.0,58.97,48.5
2927,615835,1964,1,184,167.64,153.0,65.77,48.5
2928,615835,1964,1,191,175.26,153.0,49.9,48.5
2929,615835,1964,1,206,157.48,153.0,53.52,48.5
2930,615835,1964,1,210,162.56,153.0,52.16,48.5
2931,615835,1964,1,216,175.26,153.0,65.77,48.5
2932,138660,4636,1,0,154.94,156.4,54.43,49.0
2933,138660,4636,1,23,157.48,156.4,58.97,49.0
2934,138660,4636,1,46,139.7,156.4,40.82,49.0
2935,138660,4636,1,60,134.62,156.4,21.77,49.0
2936,138660,4636,1,66,157.48,156.4,52.16,49.0
2937,138660,4636,1,88,160.02,156.4,54.43,49.0
2938,138660,4636,1,102,162.56,156.4,58.97,49.0
2939,138660,4636,1,108,154.94,156.4,45.36,49.0
2940,138660,4636,1,113,165.1,156.4,58.97,49.0
2941,138660,4636,1,129,149.86,156.4,52.16,49.0
2942,138660,4636,1,140,144.78,156.4,58.97,49.0
2943,138660,4636,1,146,165.1,156.4,72.57,49.0
2944,138660,4636,1,162,302.26,156.4,40.82,49.0
2945,138660,4636,1,166,149.86,156.4,45.36,49.0
2946,138660,4636,1,173,144.78,156.4,49.9,49.0
2947,138660,4636,1,184,160.02,156.4,64.41,49.0
2948,138660,4636,1,191,157.48,156.4,45.36,49.0
2949,138660,4636,1,206,152.4,156.4,53.07,49.0
2950,138660,4636,1,210,157.48,156.4,49.9,49.0
2951,138660,4636,1,216,167.64,156.4,65.77,49.0
2952,329702,9525,1,0,167.64,171.0,61.23,66.65
2953,329702,9525,1,23,177.8,171.0,73.48,66.65
2954,329702,9525,1,46,167.64,171.0,54.43,66.65
2955,329702,9525,1,60,154.94,171.0,24.95,66.65
2956,329702,9525,1,66,165.1,171.0,76.2,66.65
2957,329702,9525,1,88,195.58,171.0,54.43,66.65
2958,329702,9525,1,102,165.1,171.0,68.04,66.65
2959,329702,9525,1,108,167.64,171.0,63.5,66.65
2960,329702,9525,1,113,175.26,171.0,65.77,66.65
2961,329702,9525,1,129,165.1,171.0,56.7,66.65
2962,329702,9525,1,140,172.72,171.0,73.48,66.65
2963,329702,9525,1,146,200.66,171.0,77.11,66.65
2964,329702,9525,1,162,172.72,171.0,54.43,66.65
2965,329702,9525,1,166,172.72,171.0,68.04,66.65
2966,329702,9525,1,173,160.02,171.0,63.5,66.65
2967,329702,9525,1,184,170.18,171.0,65.77,66.65
2968,329702,9525,1,191,157.48,171.0,61.23,66.65
2969,329702,9525,1,206,175.26,171.0,72.57,66.65
2970,329702,9525,1,210,175.26,171.0,68.04,66.65
2971,329702,9525,1,216,172.72,171.0,68.04,66.65
2972,541682,9792,1,0,187.96,189.4,79.38,87.3
2973,541682,9792,1,23,203.2,189.4,83.01,87.3
2974,541682,9792,1,46,193.04,189.4,99.79,87.3
2975,541682,9792,1,60,177.8,189.4,49.9,87.3
2976,541682,9792,1,66,175.26,189.4,74.84,87.3
2977,541682,9792,1,88,195.58,189.4,63.5,87.3
2978,541682,9792,1,102,175.26,189.4,70.31,87.3
2979,541682,9792,1,108,182.88,189.4,72.57,87.3
2980,541682,9792,1,113,185.42,189.4,81.65,87.3
2981,541682,9792,1,129,180.34,189.4,63.5,87.3
2982,541682,9792,1,140,167.64,189.4,76.2,87.3
2983,541682,9792,1,146,215.9,189.4,77.11,87.3
2984,541682,9792,1,162,182.88,189.4,79.83,87.3
2985,541682,9792,1,166,190.5,189.4,81.65,87.3
2986,541682,9792,1,173,193.04,189.4,77.11,87.3
2987,541682,9792,1,184,177.8,189.4,74.84,87.3
2988,541682,9792,1,191,180.34,189.4,77.11,87.3
2989,541682,9792,1,206,182.88,189.4,78.02,87.3
2990,541682,9792,1,210,177.8,189.4,74.84,87.3
2991,541682,9792,1,216,200.66,189.4,63.5,87.3
2992,565045,6902,1,0,187.96,187.5,88.45,89.15
2993,565045,6902,1,23,200.66,187.5,84.82,89.15
2994,565045,6902,1,46,187.96,187.5,86.18,89.15
2995,565045,6902,1,60,172.72,187.5,37.19,89.15
2996,565045,6902,1,66,177.8,187.5,83.91,89.15
2997,565045,6902,1,88,195.58,187.5,54.43,89.15
2998,565045,6902,1,102,167.64,187.5,77.11,89.15
2999,565045,6902,1,108,182.88,187.5,72.57,89.15
3000,565045,6902,1,113,187.96,187.5,74.84,89.15
3001,565045,6902,1,129,180.34,187.5,70.31,89.15
3002,565045,6902,1,140,185.42,187.5,79.38,89.15
3003,565045,6902,1,146,200.66,187.5,77.11,89.15
3004,565045,6902,1,162,167.64,187.5,58.97,89.15
3005,565045,6902,1,166,187.96,187.5,86.18,89.15
3006,565045,6902,1,173,187.96,187.5,86.18,89.15
3007,565045,6902,1,184,175.26,187.5,74.84,89.15
3008,565045,6902,1,191,182.88,187.5,68.04,89.15
3009,565045,6902,1,206,182.88,187.5,81.65,89.15
3010,565045,6902,1,210,180.34,187.5,79.38,89.15
3011,565045,6902,1,216,165.1,187.5,72.57,89.15
3012,360661,5533,1,0,162.56,180.9,70.31,77.75
3013,360661,5533,1,23,193.04,180.9,74.84,77.75
3014,360661,5533,1,46,180.34,180.9,61.23,77.75
3015,360661,5533,1,60,187.96,180.9,72.57,77.75
3016,360661,5533,1,66,172.72,180.9,81.65,77.75
3017,360661,5533,1,88,162.56,180.9,49.9,77.75
3018,360661,5533,1,102,172.72,180.9,68.04,77.75
3019,360661,5533,1,108,165.1,180.9,68.04,77.75
3020,360661,5533,1,113,175.26,180.9,70.31,77.75
3021,360661,5533,1,129,172.72,180.9,65.32,77.75
3022,360661,5533,1,140,167.64,180.9,56.7,77.75
3023,360661,5533,1,146,215.9,180.9,77.11,77.75
3024,360661,5533,1,162,180.34,180.9,72.57,77.75
3025,360661,5533,1,166,177.8,180.9,74.84,77.75
3026,360661,5533,1,173,175.26,180.9,68.04,77.75
3027,360661,5533,1,184,175.26,180.9,76.2,77.75
3028,360661,5533,1,191,165.1,180.9,58.97,77.75
3029,360661,5533,1,206,175.26,180.9,79.38,77.75
3030,360661,5533,1,210,172.72,180.9,72.57,77.75
3031,360661,5533,1,216,170.18,180.9,86.18,77.75
3032,778885,3828,1,0,177.8,170.4,74.84,64.2
3033,778885,3828,1,23,187.96,170.4,75.75,64.2
3034,778885,3828,1,46,167.64,170.4,61.23,64.2
3035,778885,3828,1,60,134.62,170.4,29.48,64.2
3036,778885,3828,1,66,172.72,170.4,72.57,64.2
3037,778885,3828,1,88,167.64,170.4,54.43,64.2
3038,778885,3828,1,102,162.56,170.4,70.31,64.2
3039,778885,3828,1,108,172.72,170.4,72.57,64.2
3040,778885,3828,1,113,162.56,170.4,64.41,64.2
3041,778885,3828,1,129,167.64,170.4,65.77,64.2
3042,778885,3828,1,140,167.64,170.4,79.38,64.2
3043,778885,3828,1,146,170.18,170.4,77.11,64.2
3044,778885,3828,1,162,172.72,170.4,64.86,64.2
3045,778885,3828,1,166,175.26,170.4,69.85,64.2
3046,778885,3828,1,173,160.02,170.4,63.5,64.2
3047,778885,3828,1,184,170.18,170.4,74.84,64.2
3048,778885,3828,1,191,160.02,170.4,68.04,64.2
3049,778885,3828,1,206,172.72,170.4,72.57,64.2
3050,778885,3828,1,210,175.26,170.4,72.57,64.2
3051,778885,3828,1,216,175.26,170.4,72.57,64.2
3052,548619,2739,1,0,162.56,154.1,65.77,53.25
3053,548619,2739,1,23,167.64,154.1,65.77,53.25
3054,548619,2739,1,46,167.64,154.1,63.5,53.25
3055,548619,2739,1,60,134.62,154.1,22.68,53.25
3056,548619,2739,1,66,165.1,154.1,72.57,53.25
3057,548619,2739,1,88,195.58,154.1,54.43,53.25
3058,548619,2739,1,102,165.1,154.1,63.5,53.25
3059,548619,2739,1,108,165.1,154.1,68.04,53.25
3060,548619,2739,1,113,175.26,154.1,74.84,53.25
3061,548619,2739,1,129,160.02,154.1,54.43,53.25
3062,548619,2739,1,140,144.78,154.1,65.77,53.25
3063,548619,2739,1,146,195.58,154.1,77.11,53.25
3064,548619,2739,1,162,154.94,154.1,49.9,53.25
3065,548619,2739,1,166,165.1,154.1,63.5,53.25
3066,548619,2739,1,173,200.66,154.1,72.57,53.25
3067,548619,2739,1,184,167.64,154.1,70.76,53.25
3068,548619,2739,1,191,149.86,154.1,54.43,53.25
3069,548619,2739,1,206,172.72,154.1,70.31,53.25
3070,548619,2739,1,210,165.1,154.1,61.23,53.25
3071,548619,2739,1,216,165.1,154.1,63.5,53.25
3072,971416,5288,1,0,182.88,175.0,81.65,76.1
3073,971416,5288,1,23,170.18,175.0,71.67,76.1
3074,971416,5288,1,46,180.34,175.0,79.38,76.1
3075,971416,5288,1,60,165.1,175.0,31.75,76.1
3076,971416,5288,1,66,172.72,175.0,79.38,76.1
3077,971416,5288,1,88,162.56,175.0,50.35,76.1
3078,971416,5288,1,102,170.18,175.0,72.57,76.1
3079,971416,5288,1,108,182.88,175.0,81.65,76.1
3080,971416,5288,1,113,167.64,175.0,64.41,76.1
3081,971416,5288,1,129,172.72,175.0,61.23,76.1
3082,971416,5288,1,140,172.72,175.0,71.67,76.1
3083,971416,5288,1,146,187.96,175.0,77.11,76.1
3084,971416,5288,1,162,182.88,175.0,70.31,76.1
3085,971416,5288,1,166,180.34,175.0,74.84,76.1
3086,971416,5288,1,173,172.72,175.0,68.04,76.1
3087,971416,5288,1,184,175.26,175.0,74.84,76.1
3088,971416,5288,1,191,165.1,175.0,63.5,76.1
3089,971416,5288,1,206,175.26,175.0,74.84,76.1
3090,971416,5288,1,210,170.18,175.0,74.84,76.1
3091,971416,5288,1,216,170.18,175.0,68.04,76.1
3092,326198,4512,1,0,165.1,164.8,61.23,59.8
3093,326198,4512,1,23,162.56,164.8,65.77,59.8
3094,326198,4512,1,46,172.72,164.8,61.23,59.8
3095,326198,4512,1,60,167.64,164.8,54.43,59.8
3096,326198,4512,1,66,162.56,164.8,52.16,59.8
3097,326198,4512,1,88,193.04,164.8,54.43,59.8
3098,326198,4512,1,102,165.1,164.8,68.04,59.8
3099,326198,4512,1,108,167.64,164.8,63.5,59.8
3100,326198,4512,1,113,162.56,164.8,63.5,59.8
3101,326198,4512,1,129,162.56,164.8,58.97,59.8
3102,326198,4512,1,140,165.1,164.8,65.77,59.8
3103,326198,4512,1,146,193.04,164.8,77.11,59.8
3104,326198,4512,1,162,172.72,164.8,53.98,59.8
3105,326198,4512,1,166,170.18,164.8,54.88,59.8
3106,326198,4512,1,173,170.18,164.8,63.5,59.8
3107,326198,4512,1,184,167.64,164.8,64.41,59.8
3108,326198,4512,1,191,177.8,164.8,54.43,59.8
3109,326198,4512,1,206,162.56,164.8,54.43,59.8
3110,326198,4512,1,210,167.64,164.8,61.23,59.8
3111,326198,4512,1,216,200.66,164.8,65.77,59.8
3112,622798,1420,1,0,162.56,156.0,61.23,52.65
3113,622798,1420,1,23,185.42,156.0,74.84,52.65
3114,622798,1420,1,46,167.64,156.0,49.9,52.65
3115,622798,1420,1,60,167.64,156.0,54.43,52.65
3116,622798,1420,1,66,162.56,156.0,63.5,52.65
3117,622798,1420,1,88,162.56,156.0,54.43,52.65
3118,622798,1420,1,102,165.1,156.0,68.04,52.65
3119,622798,1420,1,108,165.1,156.0,72.57,52.65
3120,622798,1420,1,113,165.1,156.0,57.61,52.65
3121,622798,1420,1,129,160.02,156.0,56.7,52.65
3122,622798,1420,1,140,167.64,156.0,71.21,52.65
3123,622798,1420,1,146,193.04,156.0,72.57,52.65
3124,622798,1420,1,162,154.94,156.0,47.63,52.65
3125,622798,1420,1,166,175.26,156.0,54.88,52.65
3126,622798,1420,1,173,170.18,156.0,68.04,52.65
3127,622798,1420,1,184,167.64,156.0,64.41,52.65
3128,622798,1420,1,191,157.48,156.0,54.43,52.65
3129,622798,1420,1,206,162.56,156.0,56.7,52.65
3130,622798,1420,1,210,165.1,156.0,68.04,52.65
3131,622798,1420,1,216,165.1,156.0,63.5,52.65
3132,296828,5264,1,0,177.8,173.5,79.38,67.65
3133,296828,5264,1,23,157.48,173.5,71.21,67.65
3134,296828,5264,1,46,165.1,173.5,61.23,67.65
3135,296828,5264,1,60,172.72,173.5,49.9,67.65
3136,296828,5264,1,66,162.56,173.5,72.57,67.65
3137,296828,5264,1,88,195.58,173.5,54.43,67.65
3138,296828,5264,1,102,167.64,173.5,77.11,67.65
3139,296828,5264,1,108,172.72,173.5,72.57,67.65
3140,296828,5264,1,113,175.26,173.5,88.9,67.65
3141,296828,5264,1,129,167.64,173.5,61.23,67.65
3142,296828,5264,1,140,175.26,173.5,67.13,67.65
3143,296828,5264,1,146,175.26,173.5,72.57,67.65
3144,296828,5264,1,162,177.8,173.5,63.5,67.65
3145,296828,5264,1,166,170.18,173.5,74.84,67.65
3146,296828,5264,1,173,160.02,173.5,81.65,67.65
3147,296828,5264,1,184,170.18,173.5,70.76,67.65
3148,296828,5264,1,191,165.1,173.5,54.43,67.65
3149,296828,5264,1,206,177.8,173.5,74.84,67.65
3150,296828,5264,1,210,175.26,173.5,72.57,67.65
3151,296828,5264,1,216,170.18,173.5,68.04,67.65
3152,133187,5452,1,0,165.1,165.5,61.23,65.9
3153,133187,5452,1,23,187.96,165.5,68.04,65.9
3154,133187,5452,1,46,170.18,165.5,65.77,65.9
3155,133187,5452,1,60,185.42,165.5,58.97,65.9
3156,133187,5452,1,66,167.64,165.5,58.97,65.9
3157,133187,5452,1,88,167.64,165.5,49.9,65.9
3158,133187,5452,1,102,165.1,165.5,63.5,65.9
3159,133187,5452,1,108,167.64,165.5,54.43,65.9
3160,133187,5452,1,113,170.18,165.5,60.33,65.9
3161,133187,5452,1,129,170.18,165.5,59.87,65.9
3162,133187,5452,1,140,170.18,165.5,65.77,65.9
3163,133187,5452,1,146,185.42,165.5,77.11,65.9
3164,133187,5452,1,162,167.64,165.5,49.9,65.9
3165,133187,5452,1,166,165.1,165.5,54.43,65.9
3166,133187,5452,1,173,137.16,165.5,54.43,65.9
3167,133187,5452,1,184,167.64,165.5,59.87,65.9
3168,133187,5452,1,191,154.94,165.5,54.43,65.9
3169,133187,5452,1,206,162.56,165.5,55.34,65.9
3170,133187,5452,1,210,162.56,165.5,56.7,65.9
3171,133187,5452,1,216,167.64,165.5,68.04,65.9
3172,138593,4169,1,0,182.88,173.8,86.18,65.9
3173,138593,4169,1,23,187.96,173.8,64.41,65.9
3174,138593,4169,1,46,177.8,173.8,68.04,65.9
3175,138593,4169,1,60,160.02,173.8,29.48,65.9
3176,138593,4169,1,66,172.72,173.8,72.57,65.9
3177,138593,4169,1,88,193.04,173.8,55.34,65.9
3178,138593,4169,1,102,175.26,173.8,72.57,65.9
3179,138593,4169,1,108,182.88,173.8,81.65,65.9
3180,138593,4169,1,113,175.26,173.8,73.94,65.9
3181,138593,4169,1,129,172.72,173.8,70.31,65.9
3182,138593,4169,1,140,172.72,173.8,63.5,65.9
3183,138593,4169,1,146,185.42,173.8,77.11,65.9
3184,138593,4169,1,162,182.88,173.8,74.84,65.9
3185,138593,4169,1,166,177.8,173.8,79.38,65.9
3186,138593,4169,1,173,187.96,173.8,81.65,65.9
3187,138593,4169,1,184,172.72,173.8,76.2,65.9
3188,138593,4169,1,191,180.34,173.8,68.04,65.9
3189,138593,4169,1,206,177.8,173.8,79.38,65.9
3190,138593,4169,1,210,177.8,173.8,79.38,65.9
3191,138593,4169,1,216,165.1,173.8,68.04,65.9
3192,366751,3700,1,0,185.42,176.4,83.91,78.7
3193,366751,3700,1,23,193.04,176.4,79.38,78.7
3194,366751,3700,1,46,177.8,176.4,63.5,78.7
3195,366751,3700,1,60,187.96,176.4,68.04,78.7
3196,366751,3700,1,66,172.72,176.4,79.38,78.7
3197,366751,3700,1,88,167.64,176.4,54.43,78.7
3198,366751,3700,1,102,162.56,176.4,70.31,78.7
3199,366751,3700,1,108,187.96,176.4,81.65,78.7
3200,366751,3700,1,113,187.96,176.4,95.25,78.7
3201,366751,3700,1,129,177.8,176.4,68.04,78.7
3202,366751,3700,1,140,170.18,176.4,67.13,78.7
3203,366751,3700,1,146,228.6,176.4,77.11,78.7
3204,366751,3700,1,162,180.34,176.4,77.11,78.7
3205,366751,3700,1,166,177.8,176.4,77.11,78.7
3206,366751,3700,1,173,180.34,176.4,81.65,78.7
3207,366751,3700,1,184,180.34,176.4,74.84,78.7
3208,366751,3700,1,191,180.34,176.4,68.04,78.7
3209,366751,3700,1,206,187.96,176.4,80.74,78.7
3210,366751,3700,1,210,175.26,176.4,77.11,78.7
3211,366751,3700,1,216,231.14,176.4,81.65,78.7
3212,365695,6076,1,0,185.42,182.0,90.72,120.25
3213,365695,6076,1,23,203.2,182.0,84.37,120.25
3214,365695,6076,1,46,185.42,182.0,90.72,120.25
3215,365695,6076,1,60,172.72,182.0,38.56,120.25
3216,365695,6076,1,66,177.8,182.0,95.25,120.25
3217,365695,6076,1,88,195.58,182.0,54.43,120.25
3218,365695,6076,1,102,167.64,182.0,90.72,120.25
3219,365695,6076,1,108,182.88,182.0,90.72,120.25
3220,365695,6076,1,113,187.96,182.0,99.79,120.25
3221,365695,6076,1,129,180.34,182.0,81.65,120.25
3222,365695,6076,1,140,180.34,182.0,80.74,120.25
3223,365695,6076,1,146,200.66,182.0,81.65,120.25
3224,365695,6076,1,162,187.96,182.0,95.25,120.25
3225,365695,6076,1,166,180.34,182.0,90.72,120.25
3226,365695,6076,1,173,175.26,182.0,86.18,120.25
3227,365695,6076,1,184,172.72,182.0,80.74,120.25
3228,365695,6076,1,191,180.34,182.0,74.84,120.25
3229,365695,6076,1,206,182.88,182.0,90.72,120.25
3230,365695,6076,1,210,185.42,182.0,99.79,120.25
3231,365695,6076,1,216,180.34,182.0,81.65,120.25
3232,354163,5745,1,0,162.56,153.7,58.97,55.9
3233,354163,5745,1,23,157.48,153.7,59.87,55.9
3234,354163,5745,1,46,137.16,153.7,40.82,55.9
3235,354163,5745,1,60,167.64,153.7,49.9,55.9
3236,354163,5745,1,66,157.48,153.7,52.16,55.9
3237,354163,5745,1,88,167.64,153.7,54.43,55.9
3238,354163,5745,1,102,160.02,153.7,58.97,55.9
3239,354163,5745,1,108,154.94,153.7,45.36,55.9
3240,354163,5745,1,113,152.4,153.7,56.7,55.9
3241,354163,5745,1,129,154.94,153.7,53.52,55.9
3242,354163,5745,1,140,175.26,153.7,73.48,55.9
3243,354163,5745,1,146,193.04,153.7,74.84,55.9
3244,354163,5745,1,162,157.48,153.7,47.63,55.9
3245,354163,5745,1,166,152.4,153.7,54.43,55.9
3246,354163,5745,1,173,139.7,153.7,54.43,55.9
3247,354163,5745,1,184,162.56,153.7,65.77,55.9
3248,354163,5745,1,191,137.16,153.7,45.36,55.9
3249,354163,5745,1,206,157.48,153.7,55.79,55.9
3250,354163,5745,1,210,160.02,153.7,56.7,55.9
3251,354163,5745,1,216,167.64,153.7,63.5,55.9
3252,651212,7101,1,0,175.26,169.2,52.16,60.4
3253,651212,7101,1,23,175.26,169.2,67.59,60.4
3254,651212,7101,1,46,180.34,169.2,65.77,60.4
3255,651212,7101,1,60,187.96,169.2,54.43,60.4
3256,651212,7101,1,66,165.1,169.2,58.97,60.4
3257,651212,7101,1,88,195.58,169.2,54.43,60.4
3258,651212,7101,1,102,167.64,169.2,65.77,60.4
3259,651212,7101,1,108,167.64,169.2,63.5,60.4
3260,651212,7101,1,113,185.42,169.2,73.48,60.4
3261,651212,7101,1,129,175.26,169.2,54.43,60.4
3262,651212,7101,1,140,162.56,169.2,67.59,60.4
3263,651212,7101,1,146,215.9,169.2,77.11,60.4
3264,651212,7101,1,162,180.34,169.2,54.43,60.4
3265,651212,7101,1,166,165.1,169.2,56.7,60.4
3266,651212,7101,1,173,190.5,169.2,77.11,60.4
3267,651212,7101,1,184,172.72,169.2,63.5,60.4
3268,651212,7101,1,191,180.34,169.2,68.04,60.4
3269,651212,7101,1,206,170.18,169.2,59.87,60.4
3270,651212,7101,1,210,162.56,169.2,56.7,60.4
3271,651212,7101,1,216,226.06,169.2,72.57,60.4
3272,318172,2420,1,0,167.64,163.9,56.7,57.45
3273,318172,2420,1,23,165.1,163.9,67.13,57.45
3274,318172,2420,1,46,175.26,163.9,49.9,57.45
3275,318172,2420,1,60,157.48,163.9,45.36,57.45
3276,318172,2420,1,66,170.18,163.9,72.57,57.45
3277,318172,2420,1,88,162.56,163.9,54.43,57.45
3278,318172,2420,1,102,167.64,163.9,63.5,57.45
3279,318172,2420,1,108,172.72,163.9,58.97,57.45
3280,318172,2420,1,113,167.64,163.9,81.65,57.45
3281,318172,2420,1,129,165.1,163.9,55.34,57.45
3282,318172,2420,1,140,165.1,163.9,67.13,57.45
3283,318172,2420,1,146,198.12,163.9,74.84,57.45
3284,318172,2420,1,162,162.56,163.9,58.97,57.45
3285,318172,2420,1,166,167.64,163.9,61.23,57.45
3286,318172,2420,1,173,160.02,163.9,58.97,57.45
3287,318172,2420,1,184,167.64,163.9,63.5,57.45
3288,318172,2420,1,191,152.4,163.9,45.36,57.45
3289,318172,2420,1,206,170.18,163.9,68.04,57.45
3290,318172,2420,1,210,167.64,163.9,70.31,57.45
3291,318172,2420,1,216,134.62,163.9,63.5,57.45
3292,909831,6528,1,0,170.18,162.4,65.77,61.2
3293,909831,6528,1,23,172.72,162.4,71.21,61.2
3294,909831,6528,1,46,144.78,162.4,54.43,61.2
3295,909831,6528,1,60,160.02,162.4,26.31,61.2
3296,909831,6528,1,66,162.56,162.4,54.43,61.2
3297,909831,6528,1,88,129.54,162.4,54.43,61.2
3298,909831,6528,1,102,160.02,162.4,63.5,61.2
3299,909831,6528,1,108,160.02,162.4,68.04,61.2
3300,909831,6528,1,113,160.02,162.4,58.51,61.2
3301,909831,6528,1,129,167.64,162.4,55.34,61.2
3302,909831,6528,1,140,154.94,162.4,61.23,61.2
3303,909831,6528,1,146,200.66,162.4,77.11,61.2
3304,909831,6528,1,162,160.02,162.4,43.09,61.2
3305,909831,6528,1,166,154.94,162.4,49.9,61.2
3306,909831,6528,1,173,162.56,162.4,58.51,61.2
3307,909831,6528,1,184,170.18,162.4,65.77,61.2
3308,909831,6528,1,191,162.56,162.4,54.43,61.2
3309,909831,6528,1,206,170.18,162.4,58.97,61.2
3310,909831,6528,1,210,165.1,162.4,61.23,61.2
3311,909831,6528,1,216,165.1,162.4,68.04,61.2
3312,342710,7355,1,0,170.18,161.1,74.84,66.75
3313,342710,7355,1,23,172.72,161.1,73.48,66.75
3314,342710,7355,1,46,175.26,161.1,81.65,66.75
3315,342710,7355,1,60,185.42,161.1,63.5,66.75
3316,342710,7355,1,66,172.72,161.1,65.77,66.75
3317,342710,7355,1,88,195.58,161.1,51.71,66.75
3318,342710,7355,1,102,165.1,161.1,68.04,66.75
3319,342710,7355,1,108,172.72,161.1,72.57,66.75
3320,342710,7355,1,113,157.48,161.1,72.57,66.75
3321,342710,7355,1,129,162.56,161.1,58.97,66.75
3322,342710,7355,1,140,154.94,161.1,67.13,66.75
3323,342710,7355,1,146,200.66,161.1,72.57,66.75
3324,342710,7355,1,162,172.72,161.1,58.97,66.75
3325,342710,7355,1,166,177.8,161.1,68.04,66.75
3326,342710,7355,1,173,172.72,161.1,77.11,66.75
3327,342710,7355,1,184,172.72,161.1,69.85,66.75
3328,342710,7355,1,191,167.64,161.1,54.43,66.75
3329,342710,7355,1,206,167.64,161.1,77.11,66.75
3330,342710,7355,1,210,167.64,161.1,68.04,66.75
3331,342710,7355,1,216,162.56,161.1,63.5,66.75
3332,537397,9289,1,0,157.48,153.6,70.31,56.45
3333,537397,9289,1,23,162.56,153.6,66.22,56.45
3334,537397,9289,1,46,144.78,153.6,49.9,56.45
3335,537397,9289,1,60,165.1,153.6,54.43,56.45
3336,537397,9289,1,66,157.48,153.6,58.97,56.45
3337,537397,9289,1,88,167.64,153.6,54.43,56.45
3338,537397,9289,1,102,165.1,153.6,68.04,56.45
3339,537397,9289,1,108,152.4,153.6,49.9,56.45
3340,537397,9289,1,113,157.48,153.6,61.23,56.45
3341,537397,9289,1,129,154.94,153.6,52.16,56.45
3342,537397,9289,1,140,165.1,153.6,62.6,56.45
3343,537397,9289,1,146,185.42,153.6,77.11,56.45
3344,537397,9289,1,162,160.02,153.6,49.9,56.45
3345,537397,9289,1,166,154.94,153.6,56.7,56.45
3346,537397,9289,1,173,167.64,153.6,77.11,56.45
3347,537397,9289,1,184,167.64,153.6,65.77,56.45
3348,537397,9289,1,191,175.26,153.6,63.5,56.45
3349,537397,9289,1,206,157.48,153.6,56.7,56.45
3350,537397,9289,1,210,162.56,153.6,52.16,56.45
3351,537397,9289,1,216,175.26,153.6,72.57,56.45
3352,374398,5077,1,0,162.56,160.0,61.23,50.1
3353,374398,5077,1,23,144.78,160.0,61.69,50.1
3354,374398,5077,1,46,160.02,160.0,54.43,50.1
3355,374398,5077,1,60,172.72,160.0,54.43,50.1
3356,374398,5077,1,66,165.1,160.0,58.97,50.1
3357,374398,5077,1,88,167.64,160.0,54.43,50.1
3358,374398,5077,1,102,165.1,160.0,70.31,50.1
3359,374398,5077,1,108,165.1,160.0,72.57,50.1
3360,374398,5077,1,113,167.64,160.0,61.23,50.1
3361,374398,5077,1,129,160.02,160.0,55.34,50.1
3362,374398,5077,1,140,167.64,160.0,71.21,50.1
3363,374398,5077,1,146,200.66,160.0,79.38,50.1
3364,374398,5077,1,162,162.56,160.0,46.27,50.1
3365,374398,5077,1,166,154.94,160.0,54.43,50.1
3366,374398,5077,1,173,160.02,160.0,58.97,50.1
3367,374398,5077,1,184,167.64,160.0,65.77,50.1
3368,374398,5077,1,191,170.18,160.0,58.97,50.1
